-4.42,-2.87,307.09,-1.99,-1.89,-1.00,-0.41,-5.60,-4.08,-2.00,-2.00,-2.00
-4.42,-2.79,307.07,-1.99,-1.89,-1.00,-0.54,-5.54,-4.01,-2.00,-2.00,-2.00
-10.54,3.16,313.05,4.01,4.11,5.00,5.46,0.40,1.99,4.00,4.00,4.00
-6.49,-0.79,309.02,0.01,0.11,1.00,1.46,-3.60,-2.01,0.00,0.00,0.00
-8.39,1.18,311.00,2.01,2.11,3.00,3.46,-1.48,0.05,2.00,2.00,2.00
-1.51,-5.80,303.98,-4.99,-4.89,-4.00,-3.54,-8.48,-6.95,-5.00,-5.00,-5.00
-2.51,-4.73,304.96,-3.99,-3.89,-3.00,-2.54,-7.48,-5.95,-4.00,-4.00,-4.00
-3.45,-3.84,305.93,-2.99,-2.89,-2.01,-1.66,-6.42,-5.01,-3.00,-3.00,-3.00
-9.54,2.21,311.91,3.01,3.12,4.00,4.40,-0.36,1.05,3.00,3.00,3.00
-8.61,1.28,310.89,2.01,2.12,3.00,3.40,-1.36,0.05,2.00,2.00,2.00
-7.52,0.26,309.87,1.01,1.11,2.00,2.34,-2.48,-0.95,1.00,1.00,1.00
-10.47,3.32,312.84,4.01,4.11,5.00,5.40,0.40,1.99,4.00,4.00,4.00
-5.44,-1.61,307.82,-0.99,-0.89,0.00,0.40,-4.60,-3.01,-1.00,-1.00,-1.00
-10.49,3.25,312.80,4.01,4.11,5.00,5.40,0.40,1.99,4.00,4.00,4.00
-0.46,-6.68,302.78,-5.99,-5.89,-5.00,-4.60,-9.60,-8.01,-6.00,-6.00,-6.00
-2.56,-4.78,304.75,-3.99,-3.89,-3.00,-2.47,-7.60,-5.95,-4.00,-4.00,-4.00
-2.49,-4.88,304.73,-3.98,-3.89,-3.01,-2.54,-7.60,-5.95,-4.00,-4.00,-4.00
-0.42,-6.85,302.71,-5.99,-5.89,-5.01,-4.54,-9.48,-7.95,-6.00,-6.00,-6.00
-4.37,-2.79,306.69,-1.99,-1.89,-1.01,-0.54,-5.48,-3.95,-2.00,-2.00,-2.00
-2.45,-4.91,304.67,-3.98,-3.89,-3.00,-2.60,-7.54,-5.95,-4.00,-4.00,-4.00
-6.36,-0.99,308.64,0.02,0.11,1.00,1.40,-3.48,-1.95,0.00,0.00,0.00
-2.39,-4.92,304.62,-3.98,-3.89,-3.00,-2.60,-7.48,-5.95,-4.00,-4.00,-4.00
-7.40,-0.06,309.60,1.02,1.11,2.00,2.40,-2.42,-0.95,1.00,1.00,1.00
-7.34,-0.00,309.58,1.02,1.11,2.00,2.46,-2.42,-1.01,1.00,1.00,1.00
-9.31,2.06,311.56,3.02,3.11,4.00,4.46,-0.42,0.99,3.00,3.00,3.00
-8.40,1.11,310.53,2.01,2.11,3.00,3.53,-1.36,-0.08,2.00,2.00,2.00
-0.46,-6.82,302.51,-5.99,-5.89,-5.00,-4.47,-9.54,-8.08,-6.00,-6.00,-6.00
-1.48,-5.74,303.48,-4.99,-4.89,-4.00,-3.47,-8.54,-7.08,-5.00,-5.00,-5.00
-7.57,0.31,309.46,1.01,1.11,2.00,2.59,-2.60,-1.01,1.00,1.00,1.00
-1.47,-5.75,303.44,-4.99,-4.89,-4.00,-3.47,-8.60,-7.01,-5.00,-5.00,-5.00
-4.40,-2.72,306.42,-1.99,-1.89,-1.00,-0.47,-5.60,-4.01,-2.00,-2.00,-2.00
-4.51,-2.69,306.39,-1.99,-1.89,-1.00,-0.47,-5.60,-4.08,-2.00,-2.00,-2.00
-11.63,4.29,313.37,5.01,5.11,6.00,6.46,1.52,2.99,5.00,5.00,5.00
-5.55,-1.69,307.34,-0.99,-0.89,-0.00,0.46,-4.48,-3.01,-1.00,-1.00,-1.00
-9.46,2.32,311.32,3.01,3.11,4.00,4.34,-0.42,1.05,3.00,3.00,3.00
-9.40,2.37,311.30,3.01,3.11,4.00,4.34,-0.42,1.05,3.00,3.00,3.00
-3.44,-3.77,305.28,-2.99,-2.89,-2.00,-1.66,-6.54,-5.01,-3.00,-3.00,-3.00
-8.46,1.09,310.25,2.01,2.11,3.00,3.40,-1.48,-0.01,2.00,2.00,2.00
-8.45,1.17,310.23,2.01,2.11,3.00,3.40,-1.48,-0.01,2.00,2.00,2.00
-7.44,0.03,309.21,1.02,1.11,2.00,2.40,-2.54,-0.95,1.00,1.00,1.00
-0.37,-6.93,302.19,-5.99,-5.89,-5.00,-4.54,-9.54,-8.01,-6.00,-6.00,-6.00
-4.32,-2.88,306.17,-1.99,-1.89,-1.00,-0.54,-5.54,-4.01,-2.00,-2.00,-2.00
-1.38,-5.81,303.14,-4.99,-4.89,-4.00,-3.47,-8.54,-7.08,-5.00,-5.00,-5.00
-8.29,1.15,310.12,2.01,2.11,3.00,3.46,-1.60,-0.01,2.00,2.00,2.00
-11.23,4.20,313.10,5.01,5.11,6.00,6.46,1.40,2.99,5.00,5.00,5.00
-1.35,-5.87,303.07,-4.99,-4.89,-4.00,-3.54,-8.66,-7.01,-5.00,-5.00,-5.00
-1.47,-5.88,303.05,-4.99,-4.89,-4.00,-3.54,-8.60,-6.95,-5.00,-5.00,-5.00
-3.45,-3.81,305.03,-2.99,-2.89,-2.00,-1.54,-6.60,-4.95,-3.00,-3.00,-3.00
-10.46,3.27,312.00,4.01,4.11,5.00,5.53,0.52,1.92,4.00,4.00,4.00
-1.38,-5.81,302.98,-4.99,-4.89,-4.00,-3.47,-8.48,-7.01,-5.00,-5.00,-5.00
-4.30,-2.79,305.96,-1.99,-1.89,-1.00,-0.47,-5.48,-4.01,-2.00,-2.00,-2.00
-6.36,-0.72,307.94,0.01,0.11,1.00,1.65,-3.60,-2.08,0.00,0.00,0.00
-9.44,2.16,310.91,3.01,3.11,4.00,4.53,-0.60,0.99,3.00,3.00,3.00
-2.40,-4.78,303.89,-3.99,-3.89,-3.00,-2.47,-7.60,-6.01,-4.00,-4.00,-4.00
-3.33,-3.74,304.87,-2.99,-2.89,-2.00,-1.54,-6.54,-5.01,-3.00,-3.00,-3.00
-0.40,-6.86,301.84,-5.99,-5.89,-5.00,-4.47,-9.60,-8.08,-6.00,-6.00,-6.00
-2.34,-4.82,303.82,-3.99,-3.89,-3.00,-2.41,-7.54,-6.08,-4.00,-4.00,-4.00
-11.29,4.24,312.80,5.01,5.11,6.00,6.59,1.46,2.92,5.00,5.00,5.00
-9.41,2.19,310.77,3.01,3.11,4.00,4.46,-0.60,0.99,3.00,3.00,3.00
-1.37,-5.75,302.75,-4.99,-4.89,-4.00,-3.54,-8.60,-7.01,-5.00,-5.00,-5.00
-0.48,-6.73,301.73,-5.99,-5.89,-5.00,-4.66,-9.54,-8.01,-6.00,-6.00,-6.00
-2.41,-4.69,303.71,-3.99,-3.89,-3.00,-2.54,-7.54,-6.01,-4.00,-4.00,-4.00
-5.43,-1.83,306.68,-0.99,-0.89,-0.00,0.53,-4.60,-3.14,-1.00,-1.00,-1.00
-5.43,-1.75,306.66,-0.99,-0.89,-0.00,0.53,-4.60,-3.14,-1.00,-1.00,-1.00
-7.53,0.29,308.63,1.01,1.11,2.00,2.46,-2.48,-1.01,1.00,1.00,1.00
-6.46,-0.81,307.61,0.01,0.11,1.00,1.46,-3.54,-2.01,0.00,0.00,0.00
-10.39,3.23,311.59,4.01,4.11,5.00,5.46,0.46,1.99,4.00,4.00,4.00
-4.51,-2.76,305.56,-1.99,-1.89,-1.00,-0.60,-5.54,-4.01,-2.00,-2.00,-2.00
-1.44,-5.86,302.54,-4.99,-4.89,-4.00,-3.54,-8.54,-7.01,-5.00,-5.00,-5.00
-6.36,-0.84,307.52,0.01,0.11,1.00,1.46,-3.54,-2.01,0.00,0.00,0.00
-10.39,3.02,311.50,4.02,4.11,5.00,5.59,0.46,1.99,4.00,4.00,4.00
-8.37,1.10,309.48,2.02,2.11,3.00,3.59,-1.54,-0.01,2.00,2.00,2.00
-11.29,4.01,312.45,5.02,5.11,6.00,6.53,1.52,2.92,5.00,5.00,5.00
-6.41,-0.99,307.43,0.02,0.11,1.00,1.53,-3.54,-2.01,0.00,0.00,0.00
-5.33,-1.97,306.41,-0.98,-0.89,-0.00,0.53,-4.54,-3.01,-1.00,-1.00,-1.00
-4.43,-2.93,305.38,-1.98,-1.89,-1.00,-0.60,-5.48,-3.95,-2.00,-2.00,-2.00
-7.37,0.12,308.36,1.01,1.11,2.00,2.40,-2.48,-0.95,1.00,1.00,1.00
-4.32,-2.82,305.34,-1.99,-1.89,-1.00,-0.60,-5.48,-3.95,-2.00,-2.00,-2.00
-0.44,-6.83,301.32,-5.99,-5.89,-5.00,-4.60,-9.54,-8.01,-6.00,-6.00,-6.00
-2.37,-4.80,303.29,-3.99,-3.89,-3.00,-2.54,-7.48,-6.01,-4.00,-4.00,-4.00
-7.41,0.28,308.27,1.01,1.11,2.00,2.46,-2.48,-1.01,1.00,1.00,1.00
-8.33,1.30,309.25,2.01,2.11,3.00,3.59,-1.54,-0.08,2.00,2.00,2.00
-7.43,0.21,308.22,1.01,1.11,2.00,2.59,-2.48,-1.08,1.00,1.00,1.00
-6.38,-0.74,307.20,0.01,0.11,1.00,1.59,-3.48,-2.08,0.00,0.00,0.00
-11.47,4.31,312.18,5.01,5.11,6.00,6.59,1.52,2.92,5.00,5.00,5.00
-1.38,-5.70,302.15,-4.99,-4.89,-4.00,-3.47,-8.60,-7.08,-5.00,-5.00,-5.00
-1.46,-5.65,302.13,-4.99,-4.89,-4.00,-3.47,-8.60,-7.08,-5.00,-5.00,-5.00
-4.37,-2.70,305.11,-1.99,-1.89,-1.00,-0.54,-5.54,-4.08,-2.00,-2.00,-2.00
-1.48,-5.79,302.08,-4.99,-4.89,-4.00,-3.54,-8.60,-7.01,-5.00,-5.00,-5.00
-5.54,-1.73,306.06,-0.99,-0.89,-0.00,0.46,-4.60,-3.01,-1.00,-1.00,-1.00
-3.47,-3.83,304.04,-2.99,-2.89,-2.00,-1.66,-6.48,-4.95,-3.00,-3.00,-3.00
-9.41,2.06,310.02,3.02,3.11,4.00,4.40,-0.48,0.99,3.00,3.00,3.00
-7.41,0.14,307.99,1.02,1.11,2.00,2.40,-2.48,-1.01,1.00,1.00,1.00
-4.32,-2.91,304.97,-1.98,-1.89,-1.01,-0.54,-5.48,-4.01,-2.00,-2.00,-2.00
-1.42,-5.88,301.95,-4.98,-4.89,-4.00,-3.54,-8.48,-6.95,-5.00,-5.00,-5.00
-7.35,0.16,307.93,1.02,1.11,2.00,2.46,-2.48,-0.95,1.00,1.00,1.00
-4.41,-2.77,304.90,-1.99,-1.89,-1.00,-0.60,-5.54,-4.01,-2.00,-2.00,-2.00
-4.50,-2.88,304.88,-1.99,-1.89,-1.00,-0.54,-5.54,-4.01,-2.00,-2.00,-2.00
-0.44,-6.83,300.86,-5.99,-5.89,-5.00,-4.54,-9.54,-8.01,-6.00,-6.00,-6.00
-7.41,0.24,307.84,1.01,1.11,2.00,2.40,-2.48,-0.95,1.00,1.00,1.00
-7.52,0.27,307.81,1.01,1.11,2.00,2.40,-2.54,-0.95,1.00,1.00,1.00
-3.42,-3.73,303.79,-2.99,-2.89,-2.00,-1.60,-6.54,-4.95,-3.00,-3.00,-3.00
-8.54,1.20,308.77,2.01,2.11,3.00,3.40,-1.54,0.05,2.00,2.00,2.00
-10.47,3.24,310.75,4.01,4.11,5.00,5.46,0.46,2.05,4.00,4.00,4.00
-9.45,2.31,309.72,3.01,3.11,4.00,4.46,-0.54,1.05,3.00,3.00,3.00
-7.42,0.18,307.70,1.01,1.11,2.00,2.40,-2.54,-1.01,1.00,1.00,1.00
-7.35,0.09,307.68,1.02,1.11,2.00,2.46,-2.54,-1.01,1.00,1.00,1.00
-8.26,1.04,308.66,2.02,2.11,3.00,3.46,-1.54,-0.01,2.00,2.00,2.00
-6.27,-0.88,306.64,0.02,0.11,1.00,1.53,-3.54,-2.01,0.00,0.00,0.00
-10.18,3.14,310.61,4.02,4.11,5.00,5.53,0.46,1.99,4.00,4.00,4.00
-0.31,-6.91,300.59,-5.98,-5.89,-5.00,-4.47,-9.48,-8.01,-6.00,-6.00,-6.00
-8.41,1.12,308.56,2.01,2.11,3.00,3.40,-1.48,-0.01,2.00,2.00,2.00
-2.48,-4.82,302.54,-3.99,-3.89,-3.00,-2.60,-7.48,-6.01,-4.00,-4.00,-4.00
-11.39,4.17,311.52,5.01,5.11,6.00,6.40,1.46,2.99,5.00,5.00,5.00
-8.31,1.18,308.50,2.01,2.11,3.00,3.59,-1.54,-0.08,2.00,2.00,2.00
-4.41,-2.79,304.47,-1.99,-1.89,-1.00,-0.41,-5.54,-4.08,-2.00,-2.00,-2.00
-3.32,-3.84,303.45,-2.99,-2.89,-2.00,-1.54,-6.48,-5.08,-3.00,-3.00,-3.00
-8.43,1.17,308.43,2.01,2.11,3.00,3.40,-1.42,0.05,2.00,2.00,2.00
-1.54,-5.80,301.40,-4.99,-4.89,-4.00,-3.60,-8.42,-6.95,-5.00,-5.00,-5.00
-11.44,4.18,311.38,5.01,5.11,6.00,6.40,1.52,2.99,5.00,5.00,5.00
-3.53,-3.77,303.36,-2.99,-2.89,-2.00,-1.60,-6.48,-5.08,-3.00,-3.00,-3.00
-10.52,3.31,310.33,4.01,4.11,5.00,5.40,0.52,1.92,4.00,4.00,4.00
-8.56,1.17,308.31,2.01,2.11,3.00,3.46,-1.54,-0.01,2.00,2.00,2.00
-4.52,-2.76,304.29,-1.99,-1.89,-1.00,-0.60,-5.48,-4.01,-2.00,-2.00,-2.00
-5.49,-1.70,305.27,-0.99,-0.89,-0.00,0.40,-4.48,-3.01,-1.00,-1.00,-1.00
-9.52,2.16,309.24,3.01,3.11,4.00,4.46,-0.48,1.11,3.00,3.00,3.00
-2.46,-4.78,302.22,-3.99,-3.89,-3.00,-2.60,-7.48,-5.95,-4.00,-4.00,-4.00
-3.43,-3.71,303.20,-2.99,-2.89,-2.00,-1.60,-6.48,-4.95,-3.00,-3.00,-3.00
-0.35,-6.78,300.18,-5.99,-5.89,-5.00,-4.54,-9.48,-7.95,-6.00,-6.00,-6.00
-11.39,4.08,311.16,5.02,5.11,6.00,6.59,1.34,2.99,5.00,5.00,5.00
-0.36,-6.85,300.13,-5.98,-5.89,-5.00,-4.41,-9.66,-8.01,-6.00,-6.00,-6.00
-6.47,-0.83,306.11,0.01,0.11,1.00,1.53,-3.60,-1.95,0.00,0.00,0.00
-7.48,0.03,307.09,1.02,1.11,2.00,2.40,-2.54,-1.01,1.00,1.00,1.00
-0.48,-6.89,300.06,-5.98,-5.89,-5.00,-4.60,-9.54,-8.01,-6.00,-6.00,-6.00
-10.51,3.18,310.04,4.01,4.11,5.00,5.34,0.52,1.99,4.00,4.00,4.00
-2.41,-4.85,302.02,-3.99,-3.89,-3.00,-2.66,-7.54,-5.95,-4.00,-4.00,-4.00
-10.52,3.18,310.00,4.01,4.11,5.00,5.34,0.46,2.05,4.00,4.00,4.00
-7.47,0.24,306.97,1.01,1.11,2.00,2.40,-2.54,-1.01,1.00,1.00,1.00
-11.47,4.32,310.95,5.01,5.11,6.00,6.40,1.46,2.99,5.00,5.00,5.00
-9.52,2.18,308.93,3.01,3.11,4.00,4.46,-0.48,0.99,3.00,3.00,3.00
-10.47,3.24,309.90,4.01,4.11,5.00,5.46,0.52,2.05,4.00,4.00,4.00
-3.42,-3.70,302.88,-2.99,-2.89,-2.00,-1.54,-6.48,-4.95,-3.00,-3.00,-3.00
-5.53,-1.79,304.86,-0.99,-0.89,-0.00,0.46,-4.48,-2.95,-1.00,-1.00,-1.00
-8.44,1.20,307.84,2.01,2.11,3.00,3.53,-1.54,-0.01,2.00,2.00,2.00
-1.35,-5.79,300.82,-4.99,-4.89,-4.00,-3.47,-8.54,-7.01,-5.00,-5.00,-5.00
-11.28,4.11,310.79,5.02,5.11,6.00,6.65,1.40,2.99,5.00,5.00,5.00
-2.23,-4.84,301.77,-3.99,-3.89,-3.00,-2.47,-7.66,-6.08,-4.00,-4.00,-4.00
-6.34,-0.92,305.75,0.01,0.11,1.00,1.53,-3.66,-2.08,0.00,0.00,0.00
-11.24,4.04,310.72,5.02,5.11,6.00,6.59,1.34,2.92,5.00,5.00,5.00
-3.37,-3.97,302.70,-2.98,-2.89,-2.00,-1.47,-6.60,-5.14,-3.00,-3.00,-3.00
-7.28,0.03,306.68,1.02,1.11,2.00,2.53,-2.60,-1.14,1.00,1.00,1.00
-0.25,-6.90,299.65,-5.98,-5.89,-5.00,-4.41,-9.66,-8.08,-6.00,-6.00,-6.00
-5.35,-2.00,304.63,-0.98,-0.89,-0.00,0.53,-4.54,-3.01,-1.00,-1.00,-1.00
-1.30,-5.94,300.61,-4.98,-4.89,-4.00,-3.47,-8.54,-7.01,-5.00,-5.00,-5.00
-3.21,-3.94,302.59,-2.98,-2.89,-2.00,-1.41,-6.54,-5.08,-3.00,-3.00,-3.00
-8.32,1.09,307.56,2.01,2.11,3.00,3.59,-1.48,-0.01,2.00,2.00,2.00
-7.43,0.12,306.54,1.01,1.11,2.00,2.59,-2.48,-1.01,1.00,1.00,1.00
-3.45,-3.80,302.51,-2.99,-2.89,-2.00,-1.60,-6.48,-5.01,-3.00,-3.00,-3.00
-5.55,-1.76,304.49,-0.99,-0.89,-0.00,0.46,-4.48,-3.01,-1.00,-1.00,-1.00
-10.58,3.31,309.47,4.01,4.11,5.00,5.46,0.52,1.99,4.00,4.00,4.00
-4.54,-2.81,303.44,-1.99,-1.89,-1.00,-0.60,-5.54,-4.01,-2.00,-2.00,-2.00
-1.52,-5.73,300.42,-4.99,-4.89,-4.00,-3.60,-8.48,-7.01,-5.00,-5.00,-5.00
-3.50,-3.66,302.40,-2.99,-2.89,-2.00,-1.60,-6.48,-5.01,-3.00,-3.00,-3.00
-9.46,2.21,308.38,3.01,3.11,4.00,4.40,-0.48,1.05,3.00,3.00,3.00
-6.48,-0.72,305.35,0.01,0.11,1.00,1.53,-3.54,-2.01,0.00,0.00,0.00
-7.43,0.33,306.33,1.01,1.11,2.00,2.53,-2.54,-1.01,1.00,1.00,1.00
-2.52,-4.78,301.31,-3.99,-3.89,-3.00,-2.47,-7.54,-5.95,-4.00,-4.00,-4.00
-8.42,1.20,307.29,2.01,2.11,3.00,3.53,-1.60,0.05,2.00,2.00,2.00
-8.34,1.22,307.27,2.01,2.11,3.00,3.53,-1.60,0.05,2.00,2.00,2.00
-0.46,-6.78,299.24,-5.99,-5.89,-5.00,-4.41,-9.66,-8.01,-6.00,-6.00,-6.00
-4.37,-2.84,303.22,-1.99,-1.89,-1.00,-0.54,-5.66,-4.01,-2.00,-2.00,-2.00
-7.28,0.13,306.20,1.01,1.11,2.00,2.46,-2.66,-1.01,1.00,1.00,1.00
-5.37,-1.82,304.17,-0.99,-0.89,-0.00,0.53,-4.72,-3.01,-1.00,-1.00,-1.00
-0.28,-6.90,299.15,-5.98,-5.89,-5.00,-4.47,-9.60,-8.01,-6.00,-6.00,-6.00
-7.27,0.17,306.13,1.02,1.11,2.00,2.53,-2.60,-1.01,1.00,1.00,1.00
-2.39,-4.85,301.10,-3.99,-3.89,-3.00,-2.54,-7.54,-6.01,-4.00,-4.00,-4.00
-8.31,1.06,307.08,2.02,2.11,3.00,3.53,-1.54,-0.01,2.00,2.00,2.00
-11.35,4.14,310.06,5.02,5.11,6.00,6.53,1.46,2.99,5.00,5.00,5.00
-10.29,3.03,309.04,4.02,4.11,5.00,5.46,0.52,1.92,4.00,4.00,4.00
-6.40,-0.97,305.01,0.02,0.11,1.00,1.46,-3.48,-2.01,0.00,0.00,0.00
-6.47,-0.90,304.99,0.02,0.11,1.00,1.46,-3.48,-2.01,0.00,0.00,0.00
-5.38,-1.91,303.97,-0.98,-0.89,-0.00,0.40,-4.54,-3.01,-1.00,-1.00,-1.00
-11.34,4.16,309.95,5.02,5.11,6.00,6.40,1.46,2.99,5.00,5.00,5.00
-10.46,3.09,308.92,4.02,4.11,5.00,5.46,0.58,1.92,4.00,4.00,4.00
-3.37,-3.90,301.90,-2.98,-2.89,-2.00,-1.60,-6.48,-5.08,-3.00,-3.00,-3.00
-2.46,-4.85,300.87,-3.98,-3.89,-3.00,-2.60,-7.48,-6.08,-4.00,-4.00,-4.00
-11.44,4.22,309.85,5.01,5.11,6.00,6.53,1.46,2.99,5.00,5.00,5.00
-4.47,-2.92,302.83,-1.99,-1.89,-1.00,-0.54,-5.60,-4.08,-2.00,-2.00,-2.00
-10.46,3.15,308.80,4.01,4.11,5.00,5.46,0.40,1.92,4.00,4.00,4.00
-10.37,3.14,308.78,4.01,4.11,5.00,5.53,0.46,1.99,4.00,4.00,4.00
-3.42,-3.79,301.76,-2.99,-2.89,-2.00,-1.47,-6.60,-5.08,-3.00,-3.00,-3.00
-6.42,-0.71,304.73,0.01,0.11,1.00,1.53,-3.60,-2.08,0.00,0.00,0.00
-3.35,-3.81,301.71,-2.99,-2.89,-2.00,-1.47,-6.54,-5.01,-3.00,-3.00,-3.00
-10.44,3.24,308.69,4.01,4.11,5.00,5.53,0.40,1.92,4.00,4.00,4.00
-6.49,-0.69,304.66,0.01,0.11,1.00,1.53,-3.60,-2.08,0.00,0.00,0.00
-11.40,4.30,309.64,5.01,5.11,6.00,6.46,1.52,3.05,5.00,5.00,5.00
-11.52,4.27,309.62,5.01,5.12,6.00,6.40,1.58,3.05,5.00,5.00,5.00
-4.65,-2.74,302.59,-1.99,-1.88,-1.00,-0.60,-5.42,-3.95,-2.00,-2.00,-2.00
-9.56,2.28,307.57,3.01,3.11,4.00,4.40,-0.48,1.05,3.00,3.00,3.00
-8.50,1.33,306.55,2.01,2.11,3.00,3.40,-1.48,0.05,2.00,2.00,2.00
-7.43,0.22,305.53,1.01,1.11,2.00,2.46,-2.54,-1.01,1.00,1.00,1.00
-7.51,0.27,305.51,1.01,1.11,2.00,2.46,-2.60,-1.01,1.00,1.00,1.00
-7.42,0.25,305.48,1.01,1.11,2.00,2.46,-2.60,-1.01,1.00,1.00,1.00
-1.43,-5.90,299.46,-4.99,-4.89,-4.00,-3.47,-8.60,-7.01,-5.00,-5.00,-5.00
-1.48,-5.82,299.44,-4.99,-4.89,-4.00,-3.47,-8.54,-6.95,-5.00,-5.00,-5.00
-5.39,-1.82,303.42,-0.99,-0.89,-0.00,0.53,-4.54,-2.95,-1.00,-1.00,-1.00
-6.32,-0.93,304.40,0.02,0.11,0.99,1.40,-3.54,-1.95,0.00,0.00,0.00
-5.44,-1.95,303.37,-0.98,-0.89,-0.00,0.46,-4.60,-3.01,-1.00,-1.00,-1.00
-9.52,2.11,307.35,3.02,3.11,4.00,4.46,-0.60,0.99,3.00,3.00,3.00
-10.43,3.04,308.33,4.02,4.11,5.00,5.34,0.58,2.05,4.00,4.00,4.00
-1.38,-5.90,299.30,-4.98,-4.89,-4.00,-3.60,-8.54,-6.95,-5.00,-5.00,-5.00
-2.47,-5.01,300.28,-3.98,-3.89,-3.00,-2.60,-7.54,-5.95,-4.00,-4.00,-4.00
-2.41,-4.96,300.26,-3.98,-3.89,-3.00,-2.54,-7.54,-6.08,-4.00,-4.00,-4.00
-4.36,-2.91,302.24,-1.98,-1.89,-1.00,-0.54,-5.42,-4.01,-2.00,-2.00,-2.00
-11.36,4.17,309.21,5.02,5.11,6.00,6.46,1.58,2.99,5.00,5.00,5.00
-8.48,1.14,306.19,2.01,2.11,3.00,3.40,-1.48,-0.08,2.00,2.00,2.00
-2.44,-4.80,300.17,-3.99,-3.89,-3.01,-2.54,-7.54,-6.01,-4.00,-4.00,-4.00
-7.42,0.28,305.14,1.01,1.11,1.99,2.46,-2.54,-1.01,1.00,1.00,1.00
-1.54,-5.79,299.12,-4.99,-4.89,-4.00,-3.47,-8.60,-7.01,-5.00,-5.00,-5.00
-5.45,-1.78,303.10,-0.99,-0.89,-0.00,0.40,-4.66,-3.01,-1.00,-1.00,-1.00
-7.39,0.27,305.08,1.01,1.11,2.00,2.40,-2.66,-1.01,1.00,1.00,1.00
-11.43,4.35,309.05,5.01,5.11,6.00,6.59,1.46,2.92,5.00,5.00,5.00
-9.39,2.22,307.03,3.01,3.11,4.00,4.46,-0.60,0.99,3.00,3.00,3.00
-0.41,-6.71,298.01,-5.99,-5.89,-5.00,-4.54,-9.60,-8.01,-6.00,-6.00,-6.00
-3.39,-3.63,300.98,-2.99,-2.89,-2.00,-1.47,-6.48,-5.08,-3.00,-3.00,-3.00
-5.52,-1.65,302.96,-0.99,-0.89,0.00,0.46,-4.60,-3.01,-1.00,-1.00,-1.00
-6.43,-0.65,303.94,0.01,0.11,1.00,1.46,-3.60,-2.01,0.00,0.00,0.00
-1.33,-5.69,298.91,-4.99,-4.89,-4.00,-3.54,-8.60,-7.01,-5.00,-5.00,-5.00
-8.45,1.25,305.89,2.01,2.11,3.00,3.53,-1.60,-0.01,2.00,2.00,2.00
-7.40,0.30,304.87,1.01,1.11,2.00,2.53,-2.60,-1.01,1.00,1.00,1.00
-1.45,-5.83,298.84,-4.99,-4.89,-4.00,-3.60,-8.60,-7.01,-5.00,-5.00,-5.00
-10.44,3.24,307.82,4.01,4.11,5.00,5.53,0.46,1.92,4.00,4.00,4.00
-6.39,-0.88,303.80,0.01,0.11,1.00,1.53,-3.54,-2.08,0.00,0.00,0.00
-7.31,0.13,304.78,1.01,1.11,1.99,2.53,-2.54,-1.01,1.00,1.00,1.00
-8.34,1.21,305.75,2.01,2.11,2.99,3.53,-1.54,-0.01,2.00,2.00,2.00
-0.41,-6.92,297.73,-5.99,-5.89,-5.00,-4.54,-9.54,-8.01,-6.00,-6.00,-6.00
-1.32,-6.00,298.71,-4.98,-4.89,-4.00,-3.72,-8.48,-6.95,-5.00,-5.00,-5.00
-6.41,-0.95,303.69,0.02,0.11,1.00,1.28,-3.48,-1.95,0.00,0.00,0.00
-10.31,3.03,307.66,4.02,4.11,5.00,5.40,0.46,2.05,4.00,4.00,4.00
-6.44,-1.00,303.64,0.02,0.11,1.00,1.46,-3.48,-2.08,0.00,0.00,0.00
-11.38,4.05,308.62,5.02,5.11,6.00,6.46,1.52,2.92,5.00,5.00,5.00
-3.29,-3.99,300.60,-2.98,-2.89,-2.00,-1.60,-6.48,-5.01,-3.00,-3.00,-3.00
-10.37,3.06,307.57,4.02,4.11,5.00,5.53,0.46,1.92,4.00,4.00,4.00
-1.42,-5.87,298.55,-4.98,-4.89,-4.00,-3.47,-8.54,-7.08,-5.00,-5.00,-5.00
-6.34,-0.96,303.53,0.02,0.11,1.00,1.40,-3.54,-1.95,0.00,0.00,0.00
-11.45,4.07,308.50,5.02,5.11,6.00,6.53,1.46,2.99,5.00,5.00,5.00
-2.48,-4.85,299.48,-3.98,-3.89,-3.00,-2.47,-7.54,-6.01,-4.00,-4.00,-4.00
-10.39,3.09,307.46,4.02,4.11,5.00,5.53,0.46,1.99,4.00,4.00,4.00
-10.45,3.16,307.43,4.01,4.11,5.00,5.46,0.52,1.92,4.00,4.00,4.00
-7.48,0.24,304.41,1.01,1.11,2.00,2.46,-2.48,-1.08,1.00,1.00,1.00
-3.58,-3.73,300.38,-2.99,-2.89,-2.00,-1.54,-6.66,-5.08,-3.00,-3.00,-3.00
-10.51,3.31,307.36,4.01,4.11,5.00,5.40,0.46,1.99,4.00,4.00,4.00
-3.46,-3.63,300.34,-2.99,-2.89,-2.00,-1.60,-6.54,-5.01,-3.00,-3.00,-3.00
-4.54,-2.58,301.32,-1.99,-1.89,-1.00,-0.47,-5.48,-4.01,-2.00,-2.00,-2.00
-6.46,-0.64,303.29,0.01,0.11,1.00,1.53,-3.54,-2.08,0.00,0.00,0.00
-1.42,-5.58,298.27,-4.99,-4.89,-4.00,-3.47,-8.54,-7.08,-5.00,-5.00,-5.00
-0.54,-6.56,297.25,-5.99,-5.89,-5.00,-4.47,-9.54,-7.95,-6.00,-6.00,-6.00
