,-3.23,-4.39
-1.06,1.56,61.61,102.00,-44.00,4.00,-24.00,9.00,279.00,1.80,-0.20,-2.43,-1.05,1.64,61.57,-28.69,-18.92,1021.85,2.38,-3.17,-4.46
-1.06,1.56,61.61,102.00,-44.00,4.00,-24.00,9.00,279.00,1.80,-0.20,-2.43,-1.09,1.52,61.52,-28.44,-19.29,1022.09,2.44,-3.23,-4.39
-1.09,1.52,61.52,86.00,-64.00,4.00,-26.00,9.00,278.00,1.80,-0.20,-2.43,-0.98,1.55,61.48,-27.71,-18.55,1022.46,2.38,-3.23,-4.39
-1.09,1.52,61.52,86.00,-64.00,4.00,-26.00,9.00,278.00,1.80,-0.20,-2.43,-0.99,1.62,61.44,-29.30,-18.07,1022.46,2.38,-3.23,-4.39
-0.99,1.62,61.44,103.00,-65.00,1.00,-28.00,8.00,277.00,1.80,-0.20,-2.43,-1.05,1.66,61.40,-29.30,-18.19,1021.12,2.32,-3.17,-4.39
-0.99,1.62,61.44,103.00,-65.00,1.00,-28.00,8.00,277.00,1.80,-0.20,-2.43,-0.98,1.53,61.36,-28.08,-17.94,1021.36,2.50,-3.11,-4.33
-0.98,1.53,61.36,87.00,-62.00,4.00,-27.00,8.00,277.00,1.80,-0.20,-2.43,-0.95,1.61,61.32,-30.40,-17.21,1020.02,2.44,-3.11,-4.33
-0.98,1.53,61.36,87.00,-62.00,4.00,-27.00,8.00,277.00,1.80,-0.20,-2.43,-1.01,1.65,61.27,-29.17,-17.33,1024.29,2.38,-3.17,-4.39
-1.01,1.65,61.27,102.00,-49.00,2.00,-28.00,8.00,278.00,1.81,-0.20,-2.43,-1.10,1.62,61.23,-29.42,-19.65,1022.58,2.32,-3.11,-4.39
-1.01,1.65,61.27,102.00,-49.00,2.00,-28.00,8.00,278.00,1.81,-0.20,-2.43,-0.99,1.65,61.19,-29.54,-18.55,1020.63,2.32,-3.11,-4.39
-0.99,1.65,61.19,77.00,-64.00,4.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-1.05,1.55,61.14,-28.93,-18.19,1020.39,2.38,-3.23,-4.46
-0.99,1.65,61.19,77.00,-64.00,4.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-1.02,1.63,61.10,-28.32,-18.68,1020.87,2.38,-3.23,-4.39
